ID,gender,DOB,ethnicity,academic_info_id,county_id,family_details_id
3699,female,2/12/1985,hispanic,3446,1064,2270
3700,female,11/10/1980,afam,1470,52,4352
3701,female,19/7/1989,hispanic,1545,2023,310
3702,female,7/8/1986,Asian,2267,1610,2572
3703,female,3/12/1990,afam,2677,4169,14
3704,female,4/11/1999,other,3591,744,4246
3705,female,2/4/1992,Asian,2639,241,385
3706,female,20/7/1999,hispanic,2212,3772,1559
3707,female,11/8/1997,hispanic,836,413,3214
3708,female,6/9/1995,hispanic,2757,2154,1361
3709,female,23/7/1987,hispanic,2297,1149,371
3710,female,14/3/1984,hispanic,4551,3132,3573
3711,female,23/3/1984,hispanic,3968,4441,4644
3712,female,14/2/1995,other,1618,131,4738
3713,female,28/4/1993,hispanic,4570,2186,399
3714,female,13/3/1980,hispanic,720,1566,87
3715,female,14/5/1997,afam,2797,3788,168
3716,female,26/8/1982,other,4482,279,1773
3717,female,1/7/1986,hispanic,3407,4334,862
3718,female,2/4/1983,hispanic,541,3408,2057
3719,male,17/4/1995,afam,3546,557,2493
3720,male,5/3/1986,hispanic,2493,1565,3167
3721,male,7/1/1989,hispanic,2553,4013,3854
3722,male,22/10/1993,afam,2091,1039,2802
3723,male,6/3/1987,afam,1408,1861,1297
3724,male,21/10/1993,afam,2310,3245,780
3725,male,8/8/1993,afam,1115,1483,4521
3726,male,19/8/1988,other,2706,2916,4681
3727,male,20/10/1989,other,4484,2942,2705
3728,male,9/6/1997,hispanic,1418,1370,969
3729,male,10/7/1983,hispanic,203,1630,793
3730,male,3/6/1982,hispanic,503,1878,3711
3731,male,16/11/1983,hispanic,42,4125,3207
3732,male,15/5/1986,hispanic,3340,3066,964
3733,male,23/3/1984,hispanic,1440,1023,2250
3734,male,1/3/1998,hispanic,1925,1,3734
3735,male,16/11/1986,hispanic,1860,593,3182
3736,male,19/11/1995,hispanic,340,3243,488
3737,female,13/5/1984,hispanic,2693,4157,3983
3738,male,1/1/1997,hispanic,459,1936,1912
3739,male,28/5/1989,hispanic,3379,4736,168
3740,female,17/6/1996,hispanic,2582,4062,3669
3741,male,21/12/1984,hispanic,3228,2131,3860
3742,female,15/6/1988,hispanic,4286,751,4695
3743,female,5/5/1991,hispanic,4571,2092,4310
3744,female,23/2/2000,hispanic,2436,787,2871
3745,female,2/2/1983,hispanic,238,589,2575
3746,female,11/9/1982,hispanic,1903,1334,317
3747,male,26/4/1983,hispanic,1068,367,4617
3748,male,6/6/1989,hispanic,3138,759,4170
3749,female,26/3/1993,hispanic,160,3312,4379
3750,female,1/11/1989,hispanic,3979,4263,3820
3751,female,16/10/1996,hispanic,2853,2015,1360
3752,female,8/2/1994,hispanic,2462,2361,2691
3753,female,25/4/1981,hispanic,1529,2222,718
3754,female,13/11/1992,Asian,1061,981,2567
3755,female,24/10/1985,hispanic,4659,3808,1008
3756,female,24/6/1996,Asian,97,1914,4078
3757,female,19/3/1993,hispanic,1206,844,1367
3758,female,27/5/1986,other,896,1658,1760
3759,female,10/10/1980,hispanic,970,1898,3788
3760,female,26/9/1994,hispanic,148,1886,452
3761,female,12/2/1994,hispanic,1107,1197,3653
3762,female,23/1/2000,hispanic,149,1323,2342
3763,female,24/9/1998,hispanic,4316,2986,2632
3764,female,23/5/1992,Asian,918,104,3449
3765,female,9/10/1988,hispanic,3887,2880,4556
3766,female,13/6/1994,hispanic,2199,4730,2939
3767,female,25/3/1993,hispanic,3494,2830,2891
3768,female,13/2/1988,hispanic,3427,4138,3133
3769,female,16/6/1991,hispanic,2801,4244,4519
3770,female,28/11/1989,hispanic,1295,3544,3052
3771,female,14/7/1991,hispanic,2090,1071,3173
3772,female,6/3/1992,hispanic,4664,799,2602
3773,female,11/5/1989,hispanic,2749,869,3974
3774,female,24/12/1988,hispanic,371,2788,3744
3775,female,17/3/1990,hispanic,1187,1703,12
3776,female,6/11/1980,other,3652,1063,3095
3777,female,25/7/1996,hispanic,4538,3326,2648
3778,female,25/9/1986,hispanic,3879,2429,2846
3779,female,28/10/1998,afam,116,4406,4474
3780,female,4/9/1997,other,1042,3270,2198
3781,female,20/7/1991,hispanic,2959,2284,1360
3782,female,12/7/1996,hispanic,2046,3359,2222
3783,female,15/10/1990,hispanic,3659,592,170
3784,female,24/9/1989,hispanic,957,565,2679
3785,male,20/5/1993,hispanic,2674,1959,4704
3786,male,11/10/1980,other,1979,3941,4268
3787,male,27/1/1993,hispanic,3343,1517,4670
3788,female,23/10/1999,hispanic,3996,2206,775
3789,female,6/11/1981,hispanic,583,2348,2337
3790,female,2/8/1993,hispanic,3015,836,1501
3791,female,13/11/1981,hispanic,1321,2059,376
3792,female,4/9/1997,hispanic,2683,1885,1361
3793,male,19/3/1988,hispanic,4091,3952,3863
3794,female,15/12/1991,hispanic,3481,2215,82
3795,female,9/12/1996,hispanic,2851,1360,2595
3796,female,21/2/1998,hispanic,3111,4291,4342
11000,male,4/11/1995,other,1346,1107,667
21000,female,21/7/1997,hispanic,267,2658,4097
3797,male,19/12/1996,Asian,959,2218,3095
4100,male,9/2/1981,Asian,4304,2473,938
5100,male,1/11/1989,hispanic,2310,392,4535
6100,female,22/11/1989,hispanic,3575,3513,1693
7100,male,26/1/1995,other,1736,1068,4505
8100,female,14/2/1994,Asian,1587,3042,2228
9100,male,14/4/1980,other,3893,2774,1352
10100,male,12/7/1991,other,446,2133,139
11100,female,7/4/1983,other,854,4116,1174
12100,female,16/11/1995,Asian,1361,3917,113
13100,male,9/11/1996,hispanic,3032,1428,133
14100,male,17/11/1992,hispanic,2907,1037,2462
15100,female,26/1/1993,Asian,4572,1128,1351
16100,female,6/1/1983,other,2712,3290,1974
17100,male,12/2/1998,hispanic,2749,1827,2530
18100,female,25/12/1981,hispanic,4222,1427,1161
19100,male,7/4/1992,Asian,23,4049,247
20100,female,15/9/1987,other,1553,4668,3153
21100,female,9/9/1985,other,838,4145,2188
22100,male,16/8/1996,other,735,8,1572
23100,male,6/3/1991,other,1653,2227,4527
24100,female,5/1/1982,Asian,2245,3066,4005
25100,male,21/9/1997,Asian,997,4124,4261
26100,male,5/11/1992,other,4145,4626,1651
27100,female,27/11/1993,Asian,4651,4132,3612
28100,male,2/2/1985,hispanic,2569,1639,2130
29100,female,22/6/1988,other,4318,2294,2272
30100,female,27/11/1992,hispanic,3604,4007,2066
31100,female,11/7/1992,other,4080,4539,1714
32100,male,14/11/1993,other,2624,2962,1760
33100,female,17/12/2000,other,190,4600,4429
34100,male,28/4/1981,Asian,1542,1474,2931
35100,female,22/8/1992,Asian,700,1409,4262
36100,male,17/4/1980,other,1949,258,2451
3798,male,19/5/1999,Asian,4260,2664,547
3810,male,9/12/1996,other,1220,2740,2101
3910,male,24/3/1998,other,2131,2942,3665
4010,male,21/11/1999,hispanic,4544,478,4131
4110,male,5/3/1989,other,2523,617,102
4210,male,4/5/1994,hispanic,1837,1487,2901
4310,male,24/2/1989,hispanic,320,4443,1477
4410,female,16/4/1989,other,2197,558,1428
4510,female,16/9/1999,hispanic,3475,4549,3744
4610,female,9/4/1980,Asian,4522,2556,4380
4710,male,14/6/1980,Asian,127,1290,3264
4810,male,27/12/1997,other,3676,3880,2396
4910,male,1/11/1993,Asian,4653,2797,4325
5010,female,18/8/1999,other,965,3981,3278
5110,female,5/10/1983,hispanic,713,1584,3718
5210,male,7/9/1992,other,3976,3891,1425
5310,female,2/4/2000,other,537,4254,801
5410,male,15/9/1999,other,492,83,3590
5510,male,4/10/1997,Asian,2619,3704,1146
5610,female,8/1/2000,Asian,2538,1760,4068
5710,male,4/4/1985,other,1595,1584,4282
5810,female,18/12/1995,Asian,446,4005,1837
5910,female,4/3/1992,other,3348,611,4446
6010,male,15/5/1980,other,365,763,2896
6110,female,11/4/1996,other,981,2431,1409
6210,male,3/8/1998,Asian,1634,4277,2875
6310,female,26/12/1991,hispanic,3206,3628,2114
6410,female,8/5/1993,Asian,1337,1015,1349
6510,female,24/11/1990,other,1394,627,1137
6610,female,18/7/1980,Asian,4553,2637,4695
6710,male,5/11/1992,other,927,4679,3955
6810,male,21/7/1998,other,554,949,4343
6910,male,21/9/1998,other,2744,2722,1169
7010,male,19/11/1986,other,4376,145,2563
7110,female,12/2/1982,Asian,84,2070,1582
7210,male,23/3/1998,Asian,3863,722,3731
7310,female,22/4/1995,other,315,1785,2968
7410,female,28/2/1985,Asian,1611,807,103
7510,female,18/10/1987,other,1766,3985,4612
7610,male,14/9/1997,other,3549,2407,4260
7710,male,22/11/2000,hispanic,3330,828,3620
7810,female,26/7/1986,other,3530,4455,344
7910,male,6/3/1982,hispanic,1980,2315,1372
8010,male,21/6/1993,other,4597,2774,53
8110,female,19/5/1989,Asian,2157,3084,4497
8210,male,19/7/1996,Asian,3687,4327,2211
8310,male,15/2/1987,other,1382,2126,2837
8410,male,20/3/1987,Asian,19,441,1304
8510,female,20/3/1984,other,1535,2244,3121
8610,female,6/3/1994,other,2643,75,623
8710,female,21/4/1996,Asian,3538,692,595
8810,female,2/11/1990,Asian,246,215,880
8910,male,25/10/1993,other,643,1056,2729
9010,female,22/12/1982,Asian,2178,2704,4405
9110,female,7/4/1984,hispanic,1762,2519,2351
9210,male,10/11/1996,other,1042,2334,4341
9310,male,9/6/1992,other,946,3799,4358
9410,female,25/2/1983,other,3872,1138,3512
9510,female,8/1/1998,afam,441,3608,3341
9610,female,2/10/1980,hispanic,3709,3855,461
9710,male,21/6/1992,other,1379,4287,4017
9810,male,1/6/1990,Asian,1231,3936,432
9910,female,22/10/1997,Asian,4668,4673,3331
10010,female,12/9/1981,other,3665,4381,3575
10110,female,7/9/1992,Asian,4630,3302,3773
10210,female,15/3/1987,other,158,117,2001
10310,male,9/2/1999,other,2012,2764,756
10410,female,25/7/1981,other,1788,3073,2008
10510,male,24/2/1996,Asian,4703,4585,2954
10610,female,18/12/1988,hispanic,3077,169,577
10710,female,16/11/2000,hispanic,1272,4398,3833
10810,female,23/1/1986,Asian,3396,3152,2092
10910,male,19/7/1999,hispanic,1122,3254,1588
11010,male,23/12/1984,other,3097,4020,2789
11110,male,22/4/1990,Asian,215,2734,20
11210,female,5/2/1998,other,2892,4335,63
11310,female,21/7/1985,other,4600,273,4699
11410,male,1/4/1993,other,604,931,4459
11510,male,26/10/1996,other,590,2716,3664
11610,female,1/5/1986,Asian,3810,291,4533
11710,female,11/7/1998,Asian,4572,4186,517
11810,female,7/8/1982,other,3680,3164,2165
11910,male,27/8/1999,Asian,2071,2021,3319
12010,female,27/10/1983,other,4690,3055,4449
12110,female,18/7/1988,other,3181,1423,2436
12210,female,1/9/1991,other,514,1705,2226
12310,male,10/10/1985,other,2893,974,2053
12410,female,20/5/1998,other,3079,3971,2971
12510,male,16/12/1981,Asian,4637,3357,602
12610,male,5/3/1986,Asian,1201,1572,1134
12710,female,26/9/1983,other,1477,467,2209
12810,female,5/12/1988,Asian,1875,1509,1950
12910,female,15/11/1993,other,3509,173,2902
13010,male,14/2/1984,other,2065,3230,1274
13110,male,17/5/1986,other,836,3513,613
13210,male,17/3/1994,other,23,2888,1269
13310,male,15/2/1980,Asian,333,1483,775
13410,male,3/10/1980,Asian,4617,2192,3031
13510,female,3/6/1997,other,4562,2806,1832
13610,female,24/1/1993,Asian,3807,1887,4190
13710,female,9/10/1980,other,1584,4182,4557
13810,female,5/5/1987,other,4518,3803,989
13910,male,25/11/1989,other,2174,3022,597
14010,female,11/8/1990,Asian,1846,3593,1868
14110,female,10/12/2000,Asian,4233,2425,4717
14210,female,20/7/1995,other,1853,2539,4358
14310,female,20/1/1993,Asian,1141,3597,586
14410,female,11/10/1982,other,4496,4276,4392
14510,female,21/4/1987,other,4248,246,23
14610,male,6/12/1986,other,3818,1759,305
14710,male,4/6/1993,other,2788,732,3543
14810,male,15/1/1991,Asian,2708,416,3401
14910,female,27/11/1985,Asian,4054,1389,1346
15010,female,11/9/1991,other,2740,586,277
15110,female,23/12/1982,Asian,3518,1514,3680
15210,male,10/2/1981,other,250,2616,3345
15310,male,4/6/1983,other,1420,642,4508
15410,male,8/5/1984,other,1881,3871,856
15510,female,15/12/1981,other,1014,1042,1962
15610,female,27/12/1984,Asian,2971,4317,1807
15710,female,6/3/1980,Asian,2579,1076,441
15810,male,2/11/1980,other,1807,2517,3666
15910,male,1/7/1990,Asian,179,2153,3288
16010,female,15/10/1980,other,4585,1325,718
16110,female,9/11/1996,other,2343,3682,4123
16210,female,7/6/1994,Asian,848,3384,2855
16310,female,5/5/1987,Asian,3351,1923,4703
16410,male,6/8/1984,other,2720,2296,3030
16510,male,8/5/1994,afam,2121,1576,1309
16610,male,1/3/1984,Asian,2154,1386,1994
16710,female,22/6/1993,other,113,2851,1366
16810,female,10/11/1985,other,1681,615,673
16910,female,7/2/1986,other,282,4440,3543
17010,female,26/2/1987,other,3323,1626,1485
17110,female,23/11/1990,Asian,1166,3629,705
17210,female,20/5/1982,Asian,3862,4503,4465
17310,female,17/9/1992,other,4717,1058,1080
17410,male,6/3/1998,Asian,1131,1200,214
17510,male,4/1/1984,other,3475,1594,727
17610,female,25/3/1987,other,3628,3987,1365
17710,male,27/1/1987,other,1420,3260,2912
17810,male,3/1/1984,Asian,2802,1361,2271
17910,male,5/6/1992,Asian,3528,2554,2934
18010,female,25/12/1992,other,4159,900,2987
18110,female,8/6/1989,Asian,888,2837,3468
18210,male,2/8/1995,other,845,997,487
18310,female,17/11/1995,other,856,2199,166
18410,female,25/10/1989,other,3446,3049,716
18510,male,9/3/1991,other,3718,3454,532
18610,female,12/1/1991,Asian,1883,805,3977
18710,female,2/10/1982,Asian,3907,4628,2751
18810,male,10/11/2000,other,913,1230,3294
18910,male,27/5/1987,Asian,1558,1869,4247
19010,male,12/12/1988,other,3465,1573,2939
19110,female,23/8/1987,other,378,3334,2168
19210,female,24/11/1995,other,983,246,4621
19310,male,12/2/1993,other,2243,303,514
19410,female,2/5/1986,other,2204,4157,3027
19510,female,9/2/1989,Asian,1402,3744,2581
19610,female,22/6/1980,Asian,4242,1459,1493
19710,male,12/11/1988,other,3043,763,1971
19810,male,24/4/1990,Asian,4599,3939,3854
19910,male,19/6/1999,other,2419,2805,255
20010,female,23/9/1985,other,307,3326,1252
20110,female,12/6/1981,other,3881,2534,1071
20210,male,23/3/1987,other,1307,4083,3565
20310,female,13/12/1996,other,4018,4652,2142
20410,male,12/2/2000,other,4220,671,578
20510,male,11/2/1996,Asian,3680,2297,3068
20610,male,8/9/1986,Asian,3922,2909,2058
20710,male,1/2/1999,other,4136,2312,4286
20810,female,11/11/1991,Asian,1661,2362,3750
20910,female,18/7/2000,afam,2363,699,1893
21010,female,1/11/1999,other,4370,1793,4193
21110,male,15/11/1989,hispanic,4302,251,4215
21210,male,12/12/1980,other,3177,4020,1927
21310,female,9/8/1999,other,2280,2464,1118
21410,male,17/5/1999,other,1336,4156,1744
21510,male,5/9/1990,Asian,3338,3806,2039
21610,male,13/12/1991,Asian,2717,2965,4092
21710,male,24/4/1996,other,3136,1837,3886
21810,female,9/10/1982,afam,3061,3555,12
21910,female,7/1/1996,Asian,4155,4045,2898
22010,male,12/9/1982,hispanic,2934,641,3408
22110,female,8/7/1984,hispanic,4576,4484,1341
22210,female,14/6/1998,afam,195,4148,1151
22310,male,10/9/1985,other,938,3986,3057
22410,female,13/4/1996,other,1393,921,4426
22510,female,1/7/1990,other,3998,4567,4192
22610,male,23/12/1996,Asian,2916,29,1814
22710,female,25/11/1986,Asian,938,2690,3727
22810,female,11/1/1992,other,3774,1403,2707
22910,male,20/2/1996,hispanic,3386,4358,1388
23010,female,17/9/1994,hispanic,2468,1584,384
23110,female,13/6/1993,Asian,2354,4128,3868
23210,male,28/3/2000,other,3118,2680,4199
23310,male,12/3/1996,other,4439,3167,57
23410,female,22/11/1988,other,1732,2354,4407
23510,female,3/9/1981,other,4571,2818,3060
23610,male,7/8/1981,Asian,2078,4566,944
23710,male,11/4/1992,hispanic,3678,3942,1828
23810,female,10/12/1995,Asian,787,1076,1205
23910,male,17/6/1992,other,495,1505,3955
24010,female,3/6/1987,Asian,3482,3019,2721
24110,male,8/12/1989,other,4095,1433,2073
24210,female,25/10/1983,other,2749,1555,3084
24310,female,23/8/1993,other,118,1565,2191
24410,male,25/3/1989,other,3136,288,2804
24510,male,23/12/1992,hispanic,3770,4486,2441
24610,male,3/8/1985,afam,2009,4225,1258
24710,female,23/1/1996,hispanic,4678,916,3997
24810,female,28/8/1989,afam,3657,2953,2154
24910,male,18/7/1992,hispanic,4039,4038,1666
25010,female,20/4/1986,Asian,658,3399,2064
25110,female,3/2/1981,hispanic,3750,456,152
25210,female,7/4/1984,afam,522,2888,1149
25310,female,23/3/1980,Asian,1477,1068,3227
25410,female,2/11/1995,other,4311,3363,599
25510,female,16/10/1981,hispanic,963,734,4412
25610,male,25/3/1995,Asian,3464,563,1829
25710,female,10/9/1993,other,2102,1695,4714
25810,male,10/5/1996,other,2871,2897,2541
25910,female,3/5/1981,other,993,3449,410
26010,female,2/2/1989,hispanic,2525,1445,1576
26110,female,7/8/1993,other,407,4334,1764
26210,female,13/7/2000,Asian,2720,3879,1659
26310,male,15/11/1982,Asian,663,3837,4411
26410,female,13/6/1986,other,3406,2262,4422
26510,female,28/10/1989,Asian,3069,802,2709
26610,male,17/3/1982,other,2777,828,1852
26710,male,23/4/1995,hispanic,2829,2706,1470
26810,male,23/3/1989,other,2519,98,1423
26910,female,27/5/1998,hispanic,2299,3338,3464
27010,male,1/10/1998,other,4352,2757,3922
27110,female,24/7/1985,hispanic,3279,724,3022
27210,female,5/2/1995,hispanic,814,3755,3574
27310,female,6/6/1992,other,4130,2507,465
27410,female,21/5/1985,Asian,2965,4666,3237
27510,male,13/12/1984,Asian,1448,4230,4220
27610,male,4/6/1984,afam,4575,3078,28
27710,female,18/4/1990,other,876,2520,824
27810,male,3/2/1990,Asian,2654,3729,516
27910,female,5/11/1988,other,4548,1259,4672
28010,female,28/2/1988,other,4340,67,4303
28110,male,21/9/1994,hispanic,2502,3181,2585
28210,male,20/3/1992,other,2748,184,3729
28310,male,13/8/1981,afam,1972,4540,3666
28410,male,6/1/1999,Asian,3561,4470,4493
28510,male,23/11/1998,Asian,3393,1608,2183
28610,male,18/4/1986,other,3310,3784,4069
28710,male,16/5/1982,hispanic,1446,3075,4693
28810,female,1/10/1984,Asian,2155,4691,736
28910,female,17/10/1995,other,2184,4181,4233
29010,female,21/6/1998,other,2973,4356,4676
29110,male,25/4/2000,other,4375,1334,263
29210,female,3/6/2000,other,233,1236,1130
29310,female,10/12/1992,Asian,2942,1692,2122
29410,female,26/8/1983,Asian,1342,627,2384
29510,female,13/6/1984,other,3986,3916,2384
29610,male,18/8/1996,Asian,523,2179,2824
29710,male,13/6/1990,other,2787,998,4522
29810,female,19/10/1983,other,1675,3369,569
29910,female,24/12/2000,hispanic,538,3791,853
30010,female,6/12/1997,other,322,1823,1380
30110,male,12/8/1990,other,1144,3451,71
30210,female,3/7/1993,Asian,4419,859,1615
30310,male,14/5/1994,Asian,3273,437,411
30410,female,12/5/1996,hispanic,4120,1403,1020
30510,female,14/8/1981,other,1906,3653,413
30610,male,21/12/1991,Asian,2759,2485,2543
30710,female,21/4/2000,other,480,4632,4133
30810,male,11/12/1992,hispanic,4666,3862,2074
30910,female,10/12/1993,hispanic,1928,2547,4276
31010,female,6/6/1980,hispanic,4299,272,3016
31110,male,9/3/1983,other,2825,2537,2619
31210,male,23/1/1989,other,265,2458,840
31310,female,21/4/1983,other,1064,3929,746
31410,female,13/11/1990,Asian,4158,3396,2449
31510,female,12/3/1989,Asian,3410,441,4656
31610,female,26/3/2000,hispanic,3364,970,4351
31710,male,27/9/1988,hispanic,2564,2682,2127
31810,male,26/9/1996,other,3256,3697,2201
31910,male,1/2/1982,Asian,3370,3390,4575
32010,male,16/4/1992,other,898,4144,4472
32110,female,19/9/2000,other,1699,553,1710
32210,female,18/2/1991,other,4240,763,2595
32310,male,14/6/2000,other,1101,1012,3160
32410,female,26/5/1995,hispanic,2331,3985,4556
32510,female,21/3/1983,Asian,4548,1581,2219
32610,male,5/5/1987,Asian,4513,1314,1542
32710,female,1/4/1995,other,3110,2954,795
32810,female,23/3/1992,Asian,3052,66,2624
32910,male,14/4/1981,hispanic,2536,269,3666
33010,female,12/6/1992,other,26,774,457
33110,female,1/9/1989,other,2691,2893,2742
33210,male,11/10/1990,hispanic,2828,1597,4304
33310,female,13/12/1988,other,1778,1178,3554
33410,male,13/6/1988,Asian,93,4389,3804
33510,female,6/1/1985,afam,816,3805,583
33610,female,7/6/1988,Asian,4598,2605,3046
33710,male,28/3/1994,hispanic,1401,4038,3508
33810,female,1/2/1982,other,4128,4119,3697
33910,female,6/11/1996,hispanic,171,2933,4735
34010,male,13/3/1980,hispanic,2608,4470,2774
34110,male,25/4/1983,Asian,4175,4402,4389
34210,male,28/12/1995,hispanic,167,2867,3696
34310,male,9/10/1981,other,4503,3615,2961
34410,female,15/4/1999,other,4710,2532,166
34510,female,22/1/1985,other,981,2941,2210
34610,female,20/5/1993,hispanic,4225,1256,345
34710,female,28/2/1998,other,3470,934,382
34810,female,11/12/1984,hispanic,3245,650,1836
34910,male,15/9/1987,Asian,4427,60,3275
35010,female,21/10/1986,hispanic,2251,2257,4682
35110,female,1/2/1995,hispanic,2251,277,860
35210,male,12/6/1986,hispanic,259,667,4702
35310,female,20/4/1996,Asian,250,102,2010
35410,female,26/5/1996,other,3349,543,4488
35510,female,17/2/1998,Asian,409,3262,2982
35610,female,27/1/1999,other,4609,1912,3667
35710,female,24/3/1981,other,488,115,2900
35810,male,14/10/1991,other,3563,4642,4268
35910,female,3/11/1983,other,4541,3183,555
36010,female,18/10/1996,afam,4730,2755,2122
36110,male,8/5/1986,Asian,1870,305,2079
36210,male,18/11/1993,Asian,823,2057,442
36310,male,20/11/2000,other,1259,2551,490
36410,male,27/9/2000,hispanic,1858,1718,649
36510,female,20/9/1988,Asian,2866,527,84
36610,male,19/7/1992,hispanic,4649,3548,1191
36710,female,22/9/1996,hispanic,3303,2696,933
36810,male,22/9/1995,hispanic,3718,2608,3842
36910,male,18/9/1984,other,714,200,2689
37010,male,27/3/1997,hispanic,2348,1658,2894
37110,male,3/2/1988,other,1830,4619,3569
37210,female,13/5/2000,other,1460,3130,1184
37310,female,17/3/1991,hispanic,4250,3408,3353
37410,female,6/8/1998,other,979,2061,3251
37510,male,28/8/1990,Asian,2090,2672,1539
37610,male,28/8/1995,hispanic,3917,3432,815
37710,male,16/1/1987,Asian,393,3684,628
37810,female,8/2/1983,other,2041,2076,1502
3799,male,20/8/1985,hispanic,3504,4264,352
3801,female,10/4/1984,hispanic,2879,1317,3554
3811,female,16/12/1982,hispanic,4010,2475,2201
3821,female,21/4/1984,Asian,3011,3083,1544
3831,male,4/11/1983,hispanic,2822,4107,536
3841,male,18/4/1993,hispanic,1995,509,4701
3851,female,5/11/1989,hispanic,1604,2973,2485
3861,male,19/5/1989,hispanic,3579,4232,317
3871,female,7/4/1989,other,2348,2382,42
3881,male,28/8/1980,other,2751,802,1734
3891,female,13/7/1991,other,1154,826,2901
3901,male,6/12/2000,other,3243,2421,1213
3911,male,28/1/1992,Asian,1642,4487,1793
3921,female,20/1/1987,hispanic,4201,1211,2864
3931,male,20/6/2000,Asian,2094,4428,3018
3941,male,9/6/1989,other,1921,585,3461
3951,male,7/11/1997,Asian,2763,1621,2654
3961,female,9/4/1981,other,3697,1860,3994
3971,male,21/7/1994,other,3232,3295,504
3981,male,14/11/1993,other,4208,2351,1008
3991,female,27/3/2000,Asian,185,2790,4077
4001,male,16/10/1988,Asian,1281,3145,557
4011,male,5/2/1986,other,1792,4111,219
4021,female,22/12/1995,afam,4624,2947,3402
4031,female,4/3/1984,hispanic,3361,4297,3566
4041,female,21/6/1984,Asian,1687,660,3682
4051,male,11/12/1992,hispanic,336,2674,4242
4061,female,8/1/1987,other,4588,2861,4674
4071,female,18/10/1980,other,1846,1276,3399
4081,male,3/10/1989,other,3505,4044,2580
4091,male,28/7/1987,other,3161,4001,1432
4101,female,2/3/1983,Asian,2366,980,960
4111,male,1/7/1999,Asian,3433,4292,542
4121,male,4/1/1993,other,2806,1541,3852
4131,male,15/7/1999,Asian,1439,3936,2559
4141,female,27/6/1985,other,2931,81,1472
4151,female,15/9/1997,other,1728,1116,2836
4161,female,16/3/1981,other,81,4473,1161
4171,female,27/2/1992,other,2689,4612,4440
4181,female,8/11/1992,hispanic,3245,4668,2050
4191,male,10/4/1986,Asian,3723,3748,482
4201,male,16/3/2000,hispanic,3055,3087,4323
4211,male,16/11/1982,Asian,4025,3847,1575
4221,female,22/1/1982,other,3796,3604,1222
4231,female,6/8/1996,Asian,3838,4328,1624
4241,female,15/12/1991,other,2263,3529,46
4251,female,23/11/1988,other,3838,1002,297
4261,male,16/8/1995,Asian,172,2989,3680
4271,female,26/11/1999,Asian,154,1280,694
4281,female,26/12/1981,other,3378,1410,3084
4291,male,10/5/1982,Asian,1364,925,1886
4301,female,22/8/1981,other,2882,304,1937
4311,female,10/1/1993,other,752,2482,2868
4321,male,28/1/1988,other,3628,3080,1762
4331,female,23/1/1994,afam,2377,837,3157
4341,female,13/7/1989,other,2528,3932,1883
4351,male,20/5/1989,hispanic,3438,3840,1189
4361,male,22/5/1993,Asian,629,3099,3554
4371,female,12/12/1992,hispanic,265,2882,2481
4381,male,27/5/1998,Asian,4699,1959,1508
4391,female,15/6/1997,other,3812,173,4571
4401,female,6/12/1996,Asian,246,4149,4615
4411,female,15/11/1980,other,453,3813,4572
4421,female,26/2/1994,other,3767,4679,3322
4431,female,15/8/1999,other,280,1828,1448
4441,female,14/12/1992,Asian,639,3590,1427
4451,male,2/9/1991,Asian,4398,4615,3296
4461,female,3/2/1995,other,4290,2369,205
4471,female,18/1/1995,Asian,4582,3985,1455
4481,female,27/5/1985,other,1355,3883,359
4491,male,26/7/1999,other,2716,1398,2080
4501,female,25/8/1981,other,4276,2584,4511
4511,male,15/6/1984,hispanic,488,4635,2629
4521,male,23/4/1981,other,1174,1597,1849
4531,male,15/11/1994,Asian,4725,1040,2803
4541,female,28/11/1987,Asian,3158,2632,3589
4551,female,1/4/1997,hispanic,646,3606,2576
4561,male,16/3/1991,other,302,2762,2525
4571,female,21/4/1990,Asian,1087,174,1906
4581,female,23/1/1995,hispanic,1478,2407,3317
4591,male,23/11/1991,hispanic,2757,2735,4210
4601,male,22/12/1991,hispanic,2811,2990,357
4611,male,25/4/1990,other,841,727,2404
4621,female,16/11/1997,other,2776,3707,3391
4631,female,9/10/1995,other,2021,1397,4533
4641,male,12/9/1998,other,4596,4441,3930
4651,female,15/3/1993,hispanic,3363,2145,1054
4661,female,13/11/1999,other,2493,110,4342
4671,female,28/5/1994,Asian,2116,3278,4181
4681,female,21/6/1981,Asian,2631,1832,4414
4691,male,17/6/1986,afam,2361,2732,2200
4701,female,7/11/1982,afam,778,4071,452
4711,female,3/6/1984,afam,1983,991,3452
4721,female,28/5/1989,afam,2412,1283,4716
4731,female,14/10/1997,afam,904,4533,2652
4741,female,7/1/1991,afam,2153,560,4638
4751,female,16/5/2000,other,2124,2938,3626
4761,female,20/9/1984,Asian,2677,3325,2907
4771,female,3/11/1986,hispanic,3352,4480,2269
4781,male,14/5/1984,other,1941,3513,2258
4791,female,21/1/1994,other,1552,4084,2151
4801,male,23/4/1999,other,4696,1431,2333
4811,male,18/11/1988,other,4027,2198,1088
4821,male,1/9/1989,Asian,3020,4427,4285
4831,male,21/6/1992,Asian,804,4667,3501
4841,male,10/12/1995,afam,4680,2924,692
4851,female,12/7/1994,afam,4524,723,1131
4861,female,16/1/2000,afam,359,1104,4670
4871,male,21/2/1993,other,2723,4215,3247
4881,male,22/5/1988,Asian,4645,2805,1891
4891,female,19/5/1987,other,82,698,2663
