id,fcollege,mcollege,home,urban,income
1313,no,no,no,yes,low
3008,no,no,yes,yes,low
886,no,no,yes,yes,low
145,no,no,no,yes,low
1741,no,no,yes,yes,high
1091,no,no,yes,yes,low
3046,no,no,yes,yes,low
119,no,yes,yes,yes,high
1899,no,no,no,yes,low
1317,no,no,yes,yes,high
912,no,no,no,yes,low
144,no,no,yes,yes,low
2272,no,no,yes,yes,low
2281,no,no,yes,yes,low
1031,no,no,yes,yes,high
2195,no,no,yes,yes,high
934,no,no,no,no,low
806,no,no,yes,no,high
4146,yes,no,yes,no,high
4453,no,no,yes,no,low
2740,no,no,yes,yes,low
4691,no,no,yes,yes,low
3471,no,no,no,yes,low
4684,no,no,yes,yes,low
1577,no,no,no,yes,low
4512,no,no,yes,yes,low
2090,no,no,yes,yes,low
1138,no,no,yes,yes,low
3004,no,no,yes,yes,low
3424,no,no,no,yes,low
625,no,no,yes,yes,low
3551,no,no,no,yes,low
3892,no,no,yes,yes,low
1736,no,no,no,yes,low
2470,no,no,yes,yes,high
3065,no,no,yes,yes,low
273,no,no,yes,yes,low
3652,no,no,no,yes,low
4211,no,no,yes,yes,low
96,no,no,no,yes,low
4650,no,no,yes,yes,low
2886,no,no,yes,yes,low
954,no,no,no,yes,low
3707,no,no,yes,yes,low
3901,no,no,yes,yes,low
163,no,no,yes,yes,low
3107,no,no,yes,yes,low
1371,no,no,yes,yes,low
1405,no,no,yes,yes,low
1140,no,no,yes,yes,low
3897,no,no,yes,yes,low
3100,no,no,yes,yes,high
3777,no,no,yes,yes,low
3139,yes,no,yes,yes,low
1883,no,no,yes,yes,low
38,no,no,yes,yes,low
498,no,no,yes,no,low
4087,no,no,yes,no,low
1346,no,no,yes,no,low
2190,no,no,yes,no,low
3933,no,no,yes,no,low
378,no,no,yes,no,low
1722,no,no,yes,no,low
689,no,no,yes,no,low
1384,no,no,no,no,low
85,no,no,yes,no,low
3994,no,no,yes,no,low
2358,no,no,yes,yes,low
1936,no,no,no,yes,low
3257,no,no,yes,yes,low
2463,no,no,no,yes,low
4455,no,no,yes,yes,low
1954,no,no,yes,yes,low
110,no,no,yes,no,low
3040,yes,no,yes,no,high
757,no,no,yes,no,low
4349,yes,no,yes,no,high
2674,no,no,yes,no,low
1419,no,no,no,no,low
2356,no,no,yes,no,low
4360,no,no,yes,no,low
3247,no,no,yes,no,low
2172,no,no,yes,no,low
1690,no,no,yes,no,low
3875,no,no,yes,yes,low
3575,no,no,yes,yes,low
3717,no,no,yes,yes,low
582,no,no,yes,yes,low
2029,no,no,no,yes,low
546,no,no,yes,yes,low
1967,no,no,no,no,low
3833,no,no,yes,no,low
1336,no,no,yes,no,low
4596,no,no,yes,no,low
3254,no,no,yes,no,low
2560,no,no,yes,no,low
839,no,no,yes,no,low
442,no,no,no,no,low
2992,no,no,yes,no,low
134,no,no,yes,no,low
476,no,no,yes,no,low
3758,no,no,yes,yes,low
3488,no,no,yes,yes,high
1826,no,no,yes,yes,low
636,no,no,yes,yes,low
3277,yes,no,yes,yes,low
304,no,no,yes,yes,low
4689,yes,yes,yes,yes,low
4253,no,no,yes,yes,high
3369,no,no,yes,yes,low
1621,no,no,yes,yes,low
2945,no,no,yes,yes,low
1919,no,no,no,yes,low
534,no,no,yes,yes,low
94,no,no,no,yes,high
3617,no,no,yes,yes,low
4570,no,no,yes,yes,low
2653,no,no,yes,yes,low
3043,no,no,yes,yes,low
3661,no,no,yes,yes,low
4154,no,no,yes,yes,low
4512,no,no,yes,yes,low
370,no,no,yes,yes,low
3002,no,no,yes,yes,low
1230,no,yes,yes,yes,high
1033,no,no,yes,yes,low
1414,no,no,yes,yes,low
544,no,no,no,no,low
1290,no,no,no,no,low
1604,no,no,yes,no,low
1972,no,no,yes,no,low
2205,no,no,yes,no,low
1776,no,no,no,no,high
2950,no,no,yes,no,low
3114,yes,yes,yes,no,high
1072,no,no,yes,no,low
205,no,no,yes,no,low
3136,no,no,yes,no,low
3644,no,no,yes,no,low
1631,no,no,yes,no,low
2462,no,no,no,no,low
2117,no,no,yes,no,low
638,no,no,yes,no,high
2529,no,no,yes,no,low
3658,no,no,yes,no,low
4008,no,no,no,no,low
2460,yes,no,no,no,low
3582,no,no,yes,no,low
3908,no,no,yes,no,high
90,no,no,yes,no,low
4465,no,no,no,no,low
3579,no,no,yes,no,low
56,no,no,yes,no,low
1749,no,no,yes,no,low
3067,no,no,yes,no,low
3922,no,no,no,no,low
2438,no,no,yes,no,low
1480,no,no,yes,no,low
2428,no,no,yes,no,low
1809,no,no,yes,no,low
3521,no,no,yes,no,low
2356,no,no,yes,no,low
2553,no,no,no,no,low
1888,yes,no,yes,no,low
3553,no,no,yes,no,low
439,no,no,yes,no,high
1151,no,no,yes,no,low
2805,no,no,yes,no,low
4102,no,no,yes,no,low
2018,no,no,yes,no,low
4166,no,no,yes,no,low
4449,yes,no,yes,no,low
911,no,no,no,no,low
2607,no,no,yes,no,low
1983,no,no,yes,no,low
1155,no,no,yes,no,low
1935,no,no,yes,no,low
1421,no,no,yes,no,low
620,no,no,yes,no,low
2796,no,yes,yes,no,low
2790,no,no,yes,no,low
16,no,no,no,no,low
2010,no,no,yes,no,low
3982,no,no,yes,no,low
1800,no,no,yes,no,low
1459,no,no,no,no,low
1545,no,no,yes,no,low
3984,no,no,yes,no,low
4412,no,no,yes,no,low
2379,no,no,yes,no,low
2922,no,no,yes,no,low
2899,no,no,yes,no,low
2054,no,no,no,no,low
1491,no,no,yes,no,low
788,no,no,yes,no,high
2905,no,no,yes,no,low
4673,no,no,yes,no,low
1963,no,no,yes,no,low
2187,no,no,yes,no,low
515,no,no,no,yes,low
3686,no,no,no,yes,low
3489,no,no,no,yes,low
3157,no,no,no,yes,low
3675,no,no,no,no,low
1197,no,no,no,no,low
1556,no,no,no,no,low
3815,no,no,no,no,low
4513,no,no,no,no,low
19,no,yes,no,no,low
2912,no,no,yes,no,low
3933,no,no,yes,no,low
1671,no,no,no,no,high
3039,no,no,no,no,low
4044,no,no,no,no,high
1846,no,yes,yes,no,low
3003,yes,no,no,no,low
3585,no,no,yes,no,low
470,no,no,yes,no,low
465,yes,no,yes,no,high
4508,no,no,yes,no,low
2044,yes,yes,yes,no,low
693,yes,no,yes,no,low
4643,no,no,yes,yes,low
2418,no,no,yes,yes,low
2013,no,no,yes,yes,low
3763,no,no,yes,yes,low
2623,yes,no,yes,yes,high
828,no,no,yes,yes,low
1433,no,no,yes,yes,low
1200,yes,yes,yes,yes,high
3357,no,no,yes,yes,low
1850,yes,no,yes,yes,high
1329,yes,no,yes,yes,high
3197,no,no,yes,yes,low
596,yes,no,yes,yes,low
187,no,no,yes,yes,high
2350,yes,no,yes,yes,low
2807,no,no,yes,yes,low
2410,no,no,yes,yes,low
1668,no,yes,no,yes,low
3484,yes,yes,yes,yes,low
2520,yes,no,no,yes,low
1324,no,no,no,yes,low
3176,no,no,yes,yes,high
1906,no,no,yes,yes,low
774,no,no,yes,yes,low
3531,yes,yes,yes,yes,high
3277,no,yes,yes,yes,low
3064,no,no,no,no,low
731,no,no,yes,no,low
4395,no,no,yes,no,low
3732,no,no,yes,no,low
606,no,no,yes,no,low
1483,no,no,yes,no,low
1929,no,no,no,no,low
687,no,no,yes,no,high
4012,no,no,yes,yes,low
3317,no,no,no,yes,low
2637,no,no,no,yes,low
3605,no,no,no,yes,low
3990,yes,no,no,yes,low
670,no,no,no,yes,low
2251,no,no,yes,yes,low
3679,no,no,yes,yes,low
1510,no,no,yes,yes,high
4588,no,no,yes,yes,low
3805,no,yes,yes,yes,low
1157,no,no,yes,no,low
4515,no,no,yes,no,low
4166,no,no,no,no,low
1550,no,no,yes,no,low
848,no,no,no,yes,low
3312,no,no,yes,yes,low
2501,no,no,yes,yes,low
4588,no,no,no,yes,low
3162,no,no,no,yes,low
1975,no,no,yes,yes,low
3876,yes,no,no,yes,low
1409,no,no,yes,yes,low
4191,no,no,yes,yes,high
140,no,no,no,yes,low
4307,no,no,no,yes,low
987,no,no,no,yes,low
461,no,no,no,yes,low
3446,no,yes,yes,yes,low
2972,no,no,no,yes,low
3542,no,no,no,yes,low
576,no,no,yes,yes,low
4433,no,no,yes,yes,low
1488,no,no,yes,yes,low
1864,no,no,no,yes,low
1157,no,no,no,yes,low
1837,no,no,no,yes,low
653,yes,no,yes,no,low
1274,no,no,yes,no,low
1526,no,no,yes,no,low
3105,yes,yes,yes,no,low
2644,no,no,yes,no,low
4107,yes,no,yes,no,high
2971,yes,yes,yes,no,high
4353,yes,no,yes,no,high
4389,yes,no,yes,no,high
4144,yes,yes,yes,no,high
73,yes,no,yes,no,low
2835,no,no,yes,no,high
904,yes,no,yes,no,low
2834,no,yes,no,no,low
822,no,no,yes,yes,low
3303,no,no,no,yes,low
1319,no,no,yes,yes,low
1402,no,no,yes,yes,low
57,no,yes,no,yes,low
1690,yes,yes,no,no,low
62,yes,yes,yes,no,high
2208,no,no,yes,no,low
3645,yes,no,yes,no,low
865,no,no,yes,yes,high
1753,no,no,yes,yes,low
3550,no,no,yes,no,low
54,no,no,yes,no,low
1630,no,no,yes,no,low
2080,no,no,yes,no,low
3124,no,no,yes,no,low
2493,yes,no,yes,no,high
1557,yes,yes,yes,no,high
3508,no,no,no,yes,low
3701,no,no,yes,yes,high
177,no,no,yes,no,low
2332,no,yes,yes,no,high
1968,no,yes,no,no,low
2063,no,no,yes,no,low
3767,no,no,yes,yes,low
1094,no,no,no,yes,low
1873,no,no,yes,yes,low
287,no,no,yes,yes,low
1616,no,no,no,yes,low
3206,no,no,yes,yes,low
4040,no,yes,yes,yes,low
3423,no,no,no,yes,low
865,no,no,no,yes,high
1481,no,no,yes,yes,low
562,no,no,no,no,low
1083,no,no,no,no,low
3162,no,no,no,yes,low
3786,no,no,no,yes,low
3680,no,no,no,yes,low
1450,no,no,yes,yes,low
483,no,no,yes,yes,low
2833,no,no,no,no,low
3917,no,no,yes,no,low
792,no,no,yes,no,low
131,no,no,yes,no,low
3327,no,no,yes,yes,low
3105,no,no,yes,no,low
2785,yes,no,yes,no,high
2936,no,no,yes,no,low
4147,no,no,yes,no,low
215,no,no,yes,no,high
1450,no,no,yes,no,low
1785,no,no,yes,no,high
1627,yes,no,no,no,high
2890,yes,yes,yes,no,high
721,yes,yes,yes,no,high
2937,no,no,yes,yes,low
3783,no,no,yes,yes,high
4006,yes,yes,yes,yes,high
3905,no,no,yes,yes,high
3954,yes,no,yes,yes,high
4273,no,no,yes,yes,low
2215,yes,yes,yes,yes,low
2999,no,no,yes,yes,low
2650,no,no,yes,yes,high
1096,no,no,yes,yes,high
3845,no,no,no,yes,low
4093,yes,no,yes,yes,high
1659,yes,no,yes,yes,high
3522,yes,no,yes,yes,low
4069,no,no,yes,yes,low
2916,yes,yes,no,yes,high
1549,yes,no,yes,yes,high
1806,yes,no,no,yes,high
4198,no,no,yes,no,low
563,no,no,yes,no,low
4512,no,no,yes,no,low
2012,no,no,yes,no,low
3904,no,no,yes,no,high
2671,no,no,yes,no,high
4650,no,no,yes,no,low
2487,no,no,yes,no,high
762,no,no,yes,no,low
1944,yes,no,yes,no,high
4630,no,no,yes,no,low
739,no,no,yes,no,low
2972,no,no,yes,no,high
49,no,no,yes,no,low
1818,yes,yes,no,yes,low
1794,yes,yes,yes,yes,low
4534,no,no,yes,yes,low
535,no,yes,yes,no,high
4382,no,yes,yes,no,low
1900,no,no,yes,no,low
3517,no,no,yes,no,low
2362,yes,yes,yes,no,high
4731,yes,yes,yes,no,high
1943,yes,yes,yes,no,high
3622,yes,no,yes,no,high
2586,yes,yes,yes,no,high
3944,yes,yes,yes,no,high
2559,yes,no,yes,no,high
1005,yes,yes,yes,no,high
58,no,no,no,no,high
1784,yes,no,yes,no,low
3067,yes,no,yes,no,high
4208,yes,yes,yes,no,high
3274,yes,yes,yes,no,high
1480,yes,yes,yes,no,high
3661,no,no,yes,no,low
3992,yes,yes,yes,no,high
4198,yes,no,yes,no,high
454,yes,yes,yes,no,high
3693,yes,yes,yes,no,low
4103,yes,yes,yes,no,high
4036,no,no,no,no,low
3072,yes,no,yes,no,high
3235,yes,yes,yes,no,high
4430,no,no,yes,no,low
2028,no,no,yes,no,low
830,yes,no,yes,no,high
2876,yes,no,yes,no,low
21,no,no,yes,no,low
551,yes,yes,yes,no,high
2816,yes,no,yes,no,high
690,yes,yes,yes,no,high
2448,yes,yes,yes,no,high
3562,yes,yes,yes,no,high
1102,yes,yes,yes,no,high
643,yes,yes,yes,no,high
2873,no,no,yes,no,low
3497,no,no,yes,no,low
3658,no,no,yes,no,low
2369,no,no,yes,no,low
1301,yes,no,yes,no,low
2588,no,no,yes,no,high
4292,no,no,yes,no,low
4129,no,no,yes,no,low
3431,no,no,yes,no,high
3769,no,no,yes,no,low
3830,no,no,yes,no,low
765,no,no,yes,no,high
3080,yes,no,yes,no,high
3697,no,no,yes,no,low
1459,no,no,yes,no,low
515,yes,yes,yes,no,high
2477,no,no,yes,no,low
3543,yes,yes,yes,yes,high
2901,no,no,yes,yes,high
493,no,no,no,yes,low
3798,no,no,yes,yes,high
2717,no,no,yes,yes,low
2530,no,no,yes,yes,low
1301,no,no,yes,yes,low
2760,no,no,no,yes,low
3536,no,no,yes,yes,low
2037,no,no,yes,yes,low
4198,no,no,yes,no,low
1861,no,no,yes,no,low
3444,no,no,yes,no,low
2320,no,no,no,no,high
2918,no,no,yes,no,high
3426,no,no,yes,no,high
3872,no,no,yes,no,low
2731,no,no,yes,no,low
671,no,no,yes,no,low
1952,yes,no,yes,no,high
3072,yes,no,yes,no,low
2668,no,no,yes,no,low
3754,no,no,yes,no,low
870,yes,no,yes,no,high
1311,yes,no,yes,no,high
4685,yes,yes,yes,no,high
3418,no,no,yes,no,low
2283,no,yes,yes,no,high
3137,no,no,yes,no,high
4293,no,no,yes,no,low
796,yes,yes,yes,no,high
1125,no,no,yes,no,high
4714,yes,yes,yes,no,high
4699,yes,yes,yes,no,low
4267,yes,yes,yes,no,high
1721,yes,yes,yes,no,high
4457,yes,no,yes,no,high
1641,yes,no,yes,no,high
4060,yes,yes,yes,no,high
2729,yes,no,yes,no,high
1745,yes,no,yes,no,high
4379,yes,yes,no,no,low
1585,yes,no,yes,no,high
2913,yes,yes,yes,no,high
2597,yes,yes,yes,no,high
954,no,no,yes,yes,high
3884,no,no,yes,yes,high
207,yes,yes,yes,yes,high
553,no,no,yes,yes,high
2456,yes,no,yes,yes,high
3257,no,yes,yes,yes,high
2890,no,no,yes,yes,low
1569,no,no,yes,yes,low
2416,no,no,no,yes,low
2685,yes,no,yes,yes,high
2626,yes,no,yes,yes,high
1267,no,no,yes,yes,low
844,no,no,yes,yes,high
506,yes,yes,yes,no,low
1770,no,no,yes,no,high
3072,no,yes,yes,no,high
2154,no,no,yes,no,low
1246,yes,no,yes,no,high
1285,no,no,yes,no,low
4444,no,no,no,no,low
2603,no,no,yes,no,low
4615,yes,no,yes,no,low
4459,no,no,yes,no,low
824,yes,yes,yes,no,high
4700,no,no,yes,no,low
1380,no,no,yes,no,low
1833,no,no,yes,no,low
3713,no,no,yes,no,low
131,no,no,yes,no,low
2853,no,no,yes,no,low
944,no,no,yes,no,low
1265,no,no,yes,no,low
4554,no,no,yes,no,high
2693,no,no,no,no,low
366,no,no,yes,no,high
1051,no,no,yes,no,low
468,no,no,yes,no,low
3848,no,no,yes,no,low
1975,no,no,yes,no,high
3033,no,no,yes,no,low
909,yes,no,yes,no,high
808,yes,yes,yes,no,high
2226,no,no,yes,no,low
3767,no,no,yes,no,high
3099,yes,no,yes,no,low
2634,no,no,yes,no,low
4348,yes,no,yes,no,high
1525,no,yes,yes,no,high
1790,no,no,yes,no,low
314,no,no,yes,no,low
3326,no,no,yes,no,high
1363,yes,no,yes,no,high
3213,yes,yes,yes,no,high
96,no,yes,yes,no,high
2882,no,no,yes,no,low
683,no,no,yes,no,low
3494,no,no,no,no,low
32,no,no,yes,no,low
1922,yes,yes,yes,no,high
2182,yes,no,yes,no,low
4507,no,no,yes,no,low
4178,no,no,yes,no,low
1492,no,no,yes,no,high
1182,no,no,no,no,low
3468,yes,no,yes,no,high
4155,no,no,yes,no,high
936,yes,no,yes,no,high
2428,no,no,yes,no,low
3135,yes,yes,yes,no,low
3025,no,no,yes,no,low
642,yes,no,yes,no,high
1669,no,no,yes,yes,low
1702,no,no,yes,yes,low
258,no,no,yes,yes,low
41,no,no,yes,yes,low
3026,no,no,yes,yes,low
344,no,no,yes,yes,low
946,no,no,yes,yes,low
1262,no,no,yes,yes,low
3516,no,no,yes,yes,low
3754,no,no,yes,yes,high
2759,no,no,no,yes,low
1584,yes,no,yes,yes,low
1383,no,yes,yes,yes,low
3028,yes,no,no,yes,high
719,no,no,yes,yes,high
40,no,no,no,yes,low
1290,no,no,yes,yes,low
1818,no,no,yes,yes,low
953,no,no,no,yes,low
3489,no,no,yes,no,high
72,yes,no,yes,no,high
1024,yes,yes,yes,no,high
1813,yes,no,yes,no,high
4323,no,no,yes,no,high
3862,yes,yes,yes,no,low
1443,no,no,yes,no,high
2577,yes,no,yes,no,high
857,no,no,yes,no,high
4538,yes,no,yes,no,high
1222,yes,no,yes,no,high
4670,no,yes,no,no,low
1264,no,yes,yes,yes,low
4391,no,no,yes,yes,low
1595,no,no,yes,yes,low
215,no,no,yes,yes,high
207,no,yes,yes,yes,low
2062,yes,yes,yes,yes,high
695,no,no,yes,yes,low
2949,yes,no,yes,no,high
1840,no,yes,yes,no,low
3360,yes,yes,yes,no,high
2795,no,no,yes,no,low
1725,no,no,yes,no,high
4085,yes,yes,yes,no,high
720,no,no,yes,no,low
246,no,no,yes,no,low
3641,no,no,no,no,low
2000,no,no,yes,no,high
503,yes,no,yes,no,high
761,no,no,yes,no,high
1749,no,no,yes,no,low
801,no,no,yes,no,low
4474,no,yes,yes,no,low
4539,no,no,yes,no,low
2445,no,no,yes,no,high
2862,no,no,yes,no,high
581,no,no,yes,no,low
26,no,no,yes,no,low
4705,no,yes,yes,no,high
4696,no,no,no,no,high
754,no,no,yes,no,low
3603,yes,no,yes,no,high
4099,no,no,yes,no,high
948,no,yes,yes,no,high
3345,no,no,yes,no,low
2583,yes,no,yes,no,high
2376,no,no,yes,no,high
3976,yes,no,yes,no,high
167,yes,no,yes,no,high
2709,yes,no,yes,no,high
3179,yes,yes,yes,no,high
2714,no,no,yes,no,high
1308,no,no,yes,no,low
3653,yes,yes,yes,no,high
4637,no,no,yes,no,high
1318,no,no,yes,no,low
3286,no,no,yes,no,high
3001,no,no,yes,no,low
3222,no,no,yes,no,high
398,no,no,yes,no,high
686,no,no,yes,no,low
4132,yes,no,yes,no,low
387,no,no,yes,no,low
1918,yes,no,yes,no,high
2864,yes,no,yes,no,low
2258,no,no,no,no,low
1559,no,no,yes,no,low
3762,no,no,yes,no,low
1468,no,no,no,no,low
3103,no,no,no,no,low
1721,no,no,yes,no,low
3865,no,no,no,no,low
3060,no,no,yes,no,low
1077,no,no,no,no,low
1083,no,no,no,no,low
748,no,no,yes,no,high
1728,no,no,yes,no,low
1285,no,no,yes,no,low
3381,yes,no,yes,no,high
4266,no,no,yes,no,low
526,no,no,no,no,low
960,no,no,yes,no,low
2432,no,no,yes,no,low
871,no,no,yes,no,low
2425,no,no,yes,no,high
129,no,no,yes,no,low
3424,no,no,yes,no,low
2544,no,no,yes,no,low
1349,no,yes,yes,yes,low
886,no,no,yes,yes,low
2271,no,no,no,yes,low
3562,no,no,yes,no,low
4331,no,no,yes,no,low
1385,no,no,yes,no,high
67,no,no,yes,no,low
2502,yes,no,yes,no,low
2116,no,no,yes,no,low
182,yes,no,yes,no,low
896,no,no,yes,no,low
275,no,no,yes,no,low
4168,no,no,yes,yes,high
3670,no,no,no,yes,low
4030,no,no,yes,yes,low
1672,no,no,no,yes,low
1978,no,no,yes,yes,low
2451,yes,no,no,yes,low
4571,no,no,no,yes,low
1832,no,no,no,yes,low
2895,no,no,yes,yes,low
3259,no,no,yes,yes,low
2653,yes,yes,yes,yes,high
340,no,no,no,yes,low
52,no,no,no,yes,low
2280,no,no,no,yes,low
4501,no,no,no,yes,low
3156,no,no,no,yes,low
2430,no,no,yes,yes,low
2728,no,no,no,yes,low
2787,no,no,no,yes,low
2198,no,no,no,yes,low
25,yes,no,yes,no,high
3990,yes,yes,no,no,high
770,no,no,yes,no,high
2471,yes,yes,yes,no,high
1380,yes,yes,yes,no,low
3843,no,yes,yes,no,high
1059,no,no,yes,no,low
3465,no,no,yes,no,low
2344,yes,yes,yes,no,low
4403,yes,no,yes,no,low
3405,yes,no,yes,no,high
3667,no,no,yes,no,low
1603,no,no,no,yes,low
217,no,no,no,yes,low
1409,no,yes,no,no,low
1644,yes,yes,yes,no,high
3499,no,no,no,no,low
722,no,no,yes,no,low
691,no,no,yes,no,low
2840,yes,no,no,no,high
643,no,no,no,no,low
594,yes,no,yes,no,high
1939,no,no,no,no,low
4202,yes,no,yes,no,low
4113,no,no,yes,no,low
527,no,yes,yes,no,high
4604,no,no,yes,no,low
3789,no,no,yes,no,low
3163,yes,no,yes,no,low
1134,no,no,yes,no,high
2270,no,no,yes,no,high
4352,no,no,yes,no,high
310,no,no,yes,no,high
2572,no,yes,yes,no,high
14,no,no,no,no,low
4246,no,yes,no,no,high
385,yes,no,no,no,high
1559,yes,no,yes,no,high
3214,no,no,yes,no,low
1361,no,no,yes,no,low
371,no,no,yes,no,low
3573,no,no,yes,no,low
4644,no,no,yes,no,low
4738,no,no,yes,no,low
399,yes,no,yes,no,low
87,yes,no,yes,no,low
168,no,no,no,yes,low
1773,no,no,no,yes,low
862,no,no,yes,yes,low
2057,no,no,no,yes,low
2493,no,no,yes,yes,low
3167,no,no,no,yes,low
3854,no,no,no,yes,low
2802,no,no,yes,yes,low
1297,no,no,yes,yes,low
780,no,no,yes,yes,low
4521,no,no,yes,yes,low
4681,no,no,yes,yes,low
2705,no,no,no,yes,high
969,no,yes,yes,no,high
793,no,no,yes,no,low
3711,yes,no,yes,no,high
3207,no,no,yes,no,high
964,no,no,no,no,high
2250,no,no,yes,no,low
3734,yes,no,yes,no,low
3182,no,no,yes,no,low
488,no,no,no,no,high
3983,yes,yes,no,no,low
1912,no,no,yes,no,low
168,no,no,yes,no,low
3669,no,no,yes,no,low
3860,no,yes,yes,no,low
4695,no,no,yes,no,low
4310,no,no,no,no,low
2871,no,yes,no,no,low
2575,no,no,no,no,low
317,yes,yes,yes,no,high
4617,yes,no,yes,no,low
4170,no,no,yes,no,low
4379,no,no,yes,no,low
3820,yes,no,yes,no,high
1360,no,no,yes,no,low
2691,no,no,no,no,high
718,no,no,yes,no,low
2567,no,no,yes,no,low
1008,no,no,yes,no,high
4078,no,no,yes,no,high
1367,no,yes,yes,no,low
1760,yes,no,yes,no,low
3788,yes,no,yes,no,low
452,no,no,yes,no,low
3653,yes,no,yes,no,low
2342,yes,no,yes,no,high
2632,no,no,yes,no,high
3449,yes,no,yes,no,high
4556,yes,no,yes,no,high
2939,no,no,yes,no,low
2891,yes,yes,yes,no,high
3133,yes,yes,yes,no,high
4519,yes,yes,yes,no,high
3052,yes,yes,yes,no,high
3173,no,no,no,no,low
2602,no,no,yes,no,low
3974,yes,yes,yes,no,low
3744,no,no,yes,no,low
12,yes,no,no,no,low
3095,no,no,yes,no,low
2648,no,no,no,no,low
2846,no,no,yes,no,low
4474,no,yes,yes,no,low
2198,no,no,yes,no,low
1360,no,no,no,no,low
2222,no,no,yes,no,high
170,no,no,yes,no,high
2679,no,yes,yes,no,low
4704,yes,no,yes,no,high
4268,yes,yes,yes,no,high
4670,no,no,yes,no,high
775,no,no,no,no,high
2337,yes,yes,yes,no,low
1501,no,no,yes,no,low
376,yes,no,yes,no,high
1361,no,yes,yes,no,low
3863,no,no,no,no,low
82,no,no,yes,no,low
2595,no,yes,yes,no,low
4342,no,yes,yes,no,low
667,yes,yes,yes,no,high
4097,no,no,yes,no,high
3095,yes,no,yes,no,high
938,yes,yes,no,no,low
4535,no,no,yes,no,high
1693,yes,no,yes,no,low
4505,yes,no,yes,no,high
2228,yes,yes,yes,no,high
1352,no,no,yes,no,low
139,no,no,yes,no,low
1174,no,no,yes,no,low
113,no,no,yes,no,low
133,yes,no,yes,yes,low
2462,no,no,yes,yes,low
1351,no,no,yes,yes,low
1974,no,no,yes,yes,low
2530,no,no,yes,yes,low
1161,no,no,no,yes,low
247,no,no,yes,no,high
3153,no,no,yes,no,high
2188,yes,no,yes,no,high
1572,no,yes,yes,no,low
4527,yes,yes,yes,no,low
4005,yes,no,yes,no,high
4261,no,no,yes,no,low
1651,no,no,yes,no,low
3612,yes,no,yes,no,low
2130,no,no,yes,no,low
2272,yes,no,no,no,low
2066,no,no,yes,no,high
1714,no,no,yes,no,high
1760,no,no,yes,yes,low
4429,no,no,yes,yes,low
2931,no,no,yes,yes,low
4262,yes,no,yes,yes,high
2451,no,no,yes,yes,low
547,no,no,yes,yes,low
2101,yes,no,yes,no,high
3665,no,no,yes,no,low
4131,no,no,yes,no,low
102,yes,no,yes,no,low
2901,no,no,yes,no,low
1477,no,no,yes,no,low
1428,yes,no,yes,no,high
3744,no,no,yes,no,low
4380,no,no,no,no,low
3264,no,no,yes,no,low
2396,yes,no,yes,no,low
4325,no,no,no,no,low
3278,yes,yes,yes,no,low
3718,no,no,no,no,low
1425,yes,yes,yes,no,low
801,yes,no,yes,no,high
3590,no,no,yes,no,low
1146,yes,yes,yes,no,high
4068,yes,no,yes,no,low
4282,no,no,yes,no,high
1837,no,no,yes,no,low
4446,no,no,yes,no,low
2896,no,no,yes,no,low
1409,yes,no,yes,no,low
2875,no,yes,yes,no,high
2114,no,no,yes,no,low
1349,no,no,yes,no,low
1137,no,no,yes,no,low
4695,yes,yes,no,no,low
3955,yes,no,yes,no,low
4343,no,no,no,no,low
1169,no,no,yes,no,low
2563,no,no,no,no,low
1582,no,no,yes,no,low
3731,no,no,no,no,low
2968,no,no,yes,no,low
103,no,no,yes,no,low
4612,yes,no,yes,no,high
4260,yes,no,yes,no,high
3620,no,no,yes,no,low
344,no,no,yes,no,high
1372,no,no,yes,no,low
53,no,no,yes,no,high
4497,no,no,yes,no,low
2211,yes,no,yes,no,low
2837,no,no,no,no,high
1304,no,no,yes,no,low
3121,no,no,yes,no,low
623,no,no,yes,no,low
595,no,no,yes,no,low
880,no,no,yes,no,low
2729,no,no,yes,no,low
4405,no,no,yes,no,low
2351,no,no,yes,no,low
4341,no,no,no,no,low
4358,no,no,yes,no,low
3512,no,no,no,no,low
3341,no,no,yes,no,low
461,no,no,no,no,low
4017,no,no,yes,no,low
432,no,no,yes,no,low
3331,no,no,no,no,low
3575,no,no,yes,no,low
3773,no,no,yes,no,low
2001,no,yes,yes,no,low
756,no,no,yes,no,low
2008,yes,no,yes,no,high
2954,no,no,yes,no,low
577,no,no,yes,no,low
3833,no,no,yes,no,high
2092,yes,yes,no,no,low
1588,no,no,no,no,low
2789,no,no,yes,no,low
20,no,yes,yes,no,high
63,no,no,yes,no,low
4699,no,no,no,no,high
4459,no,yes,yes,no,high
3664,no,no,yes,no,high
4533,no,yes,yes,no,low
517,no,no,yes,no,low
2165,yes,no,yes,no,high
3319,no,no,yes,no,low
4449,no,yes,yes,no,low
2436,no,no,yes,no,low
2226,no,no,yes,no,low
2053,no,no,no,no,low
2971,no,no,yes,no,low
602,no,no,yes,no,low
1134,no,no,yes,no,low
2209,yes,no,yes,no,low
1950,no,no,no,no,high
2902,no,no,no,no,low
1274,no,no,yes,yes,low
613,yes,yes,yes,yes,high
1269,no,no,yes,yes,high
775,no,no,yes,yes,low
3031,yes,no,yes,yes,high
1832,no,no,yes,yes,low
4190,no,yes,yes,no,low
4557,yes,yes,yes,no,low
989,no,yes,yes,no,high
597,yes,no,yes,no,high
1868,no,no,yes,no,high
