id,academic_score,student_tuition,education
4498,51.72999954,81930,16
3907,51.16999817,108208,13
4607,65.75,88488,16
145,56.59999847,93071,12
2533,52.27000046,89690,12
3989,58.66999817,82117,16
411,38.49000168,113021,12
500,46.34999847,53635,12
2820,51.13999939,71342,12
2078,36.56000137,92983,12
1720,44.08000183,84356,12
358,46.36000061,81304,12
336,43.84999847,84445,13
4440,51.56000137,114447,12
834,40.43999863,64166,12
4076,46.99000168,106300,12
2161,43.09000015,88227,14
667,38.75,105907,12
4388,43.93999863,67642,15
1351,40.90000153,56269,12
489,53.11000061,69989,15
993,36.83000183,80306,12
2035,62.33000183,75439,12
1398,49.54999924,81067,12
3311,39.5,55377,12
2960,38.11999893,91988,12
2561,47.31000137,81735,12
455,39.95999908,105807,12
685,53.90999985,52211,14
3249,36.70999908,107966,12
2822,56.81000137,116858,12
413,67.63999939,101275,13
3993,41.74000168,66214,12
4345,36.06999969,110499,17
3475,46.72000122,62635,14
988,64.11000061,90175,14
3656,40.40999985,85330,12
2925,53.84000015,80560,12
3503,50.40000153,63126,13
2446,40.47999954,109206,12
3847,39.09000015,57370,18
2534,47.47999954,110696,13
3960,40.63000107,82456,15
1755,52.81000137,80752,15
2310,38.06999969,103444,12
1482,44.27999878,61825,12
3551,41.27999878,75361,12
2924,54.91999817,53849,17
3148,50.93999863,117021,13
4372,41.09000015,111861,12
2231,46.58000183,94512,12
2548,48.31999969,102245,14
3678,38.22000122,115631,12
3635,38.88000107,54412,16
1629,50.83000183,91885,14
670,62.43999863,97637,15
3944,54.25,118918,15
2485,52.93000031,83556,15
2459,53.90000153,79348,14
2779,52.52999878,88704,15
3790,47.36000061,93295,14
394,38.59000015,75432,14
1621,42.36000061,106186,12
596,55.5,81178,15
4527,49.52999878,119600,16
538,37.79999924,99488,12
4516,46.22000122,108529,12
4739,35.13000107,71112,12
2126,41.50999832,85969,13
4372,33.97000122,81369,12
1066,39.74000168,57630,12
562,51.11999893,92517,16
3017,42.70000076,103728,12
1118,38.81000137,95885,12
894,56.02000046,70534,15
1000,37.86000061,71811,12
3328,37.81000137,69294,12
2240,47.29000092,62020,14
1188,36.45000076,68004,12
1734,46.65999985,84928,15
3358,36.24000168,60004,13
4193,41.79999924,52785,12
4013,41.90999985,80602,12
2460,36.04000092,108556,12
2388,58.13999939,96385,12
3165,34.79999924,80604,12
3065,59.47000122,94478,16
2410,51.04999924,74787,18
3954,48.65999985,57659,12
3639,39.56000137,104133,16
321,39.97999954,93833,14
3631,34.77999878,98448,12
2901,40.97999954,81283,13
3110,39.34999847,54694,13
3067,36.16999817,117072,12
2789,40.41999817,88529,15
2520,42,80930,12
3699,46.38999939,100077,13
3677,50.24000168,58418,15
894,36.02000046,99553,15
616,51.75999832,100721,13
3539,61.31000137,70111,17
1876,50.75,106224,12
1982,50.59000015,95219,16
4498,51.16999817,96527,13
2609,44.04000092,52378,14
2551,53,73311,12
601,51.61000061,85435,14
3186,57.88999939,87893,12
1547,59.49000168,77443,12
4658,38.86999893,83527,16
2899,63.88000107,108765,16
4630,38.61000061,76532,13
768,49.86000061,111322,17
4314,41.18999863,102181,12
2448,46.27000046,75424,13
1797,66.97000122,119471,16
2304,59.70000076,78318,15
646,35.56999969,116233,13
3925,42.77999878,101292,12
2488,58.54999924,66682,15
2040,42.77999878,70022,18
1967,48.06999969,72986,17
1594,38.45000076,60851,12
1084,54.81000137,64533,17
1628,64.33000183,106104,18
1597,48.93000031,103605,12
149,50,86697,16
234,48.56000137,57523,16
1573,52.40999985,89542,12
2599,51.79999924,90011,15
2081,54.83000183,95060,14
1705,71.36000061,111667,17
1418,45.93000031,93159,13
1784,60.29999924,70712,12
3851,52.52999878,50917,16
3125,52.50999832,63367,16
2181,59.86000061,85697,16
2166,50.16999817,82676,16
2097,39.79999924,92431,15
1707,51.95999908,67908,13
3406,46.40999985,84296,13
2977,42.43000031,92737,12
371,49.11999893,52926,12
1842,42.56999969,61536,16
2917,60.97999954,65963,16
866,50.65999985,52997,15
2860,49.84999847,89233,13
3449,41.36000061,100775,12
3661,50.83000183,83611,14
2606,58.58000183,110398,15
3112,50.20999908,67989,16
2181,42.08000183,91842,13
4245,62.58000183,82383,12
2921,51.90000153,70992,16
4045,51.06000137,56539,14
4548,47.40000153,82059,13
2034,40.79000092,99309,16
898,53.58000183,54558,16
2931,57.70999908,72191,16
2979,55.88999939,63763,14
4261,42.84999847,93859,12
2644,42.43999863,94893,12
1993,39.11000061,53000,12
4648,40.13000107,99628,12
3953,67.01999664,58692,16
3363,40.77999878,85627,14
1742,41.47000122,114775,12
4413,42.40999985,96287,12
4274,40.38000107,118745,14
2497,40.43000031,60492,12
3374,44.47000122,52747,13
4094,53.27000046,100923,12
2678,39.72999954,52952,13
977,45.52000046,70809,13
3786,44.45000076,72296,12
2041,46.22000122,62868,12
600,51.16999817,96119,12
1018,49.09000015,71460,16
1834,37.18000031,61187,14
244,36.15999985,79371,14
2388,41.29999924,58915,13
1586,47.68000031,99820,13
369,53.09999847,56138,12
3698,54.00999832,111476,13
2190,61.36000061,81665,16
3459,59.56000137,119970,17
3746,49.75999832,98982,14
2538,41.27999878,62425,12
1459,56.09000015,52377,12
2454,49.68000031,77132,16
3968,62.90000153,82386,17
3291,55.52999878,97176,15
1185,67.77999878,91515,16
107,69.90000153,114464,16
842,58.88000107,71959,15
3327,60.02999878,87438,15
3441,68.37000275,115208,17
3562,56.56000137,86347,12
4016,41.52000046,80607,12
3110,38.24000168,82225,13
4734,34.59000015,115003,12
662,36.24000168,98900,12
1915,52.41999817,52263,12
3774,59.20000076,89085,13
1145,69.16000366,85837,17
1337,61.50999832,89775,16
2165,46.56999969,75545,15
2103,43.13999939,86127,13
671,47.74000168,64685,13
954,59.09999847,75314,12
26,50.40000153,113479,17
1043,58.95000076,59544,12
3715,60.63000107,70293,15
3165,68.87999725,63810,16
1687,53.58000183,113264,15
1464,61.18999863,85615,16
940,44.61000061,79555,12
1159,47.15000153,119030,12
4005,64.97000122,70035,16
522,59.31000137,90149,16
2350,54.84000015,68434,17
17,47.63999939,78187,12
2202,37.41999817,80744,12
4207,54.02000046,92017,14
4541,47.09999847,74830,17
1562,38.36999893,93357,12
3570,34.97999954,118649,15
4335,40.49000168,60712,12
3770,69.61000061,67525,16
1511,51.77000046,54707,14
4705,39.09000015,75485,14
840,51.56000137,80982,12
2572,62.38999939,109227,12
2606,49.04000092,108117,12
3960,35.86999893,107073,14
4343,31.55999947,90252,14
1046,52.09999847,82806,12
2013,55.25,78514,14
4627,46.59999847,109109,16
753,54.95000076,56997,12
2207,58.18000031,78111,16
4002,51.38000107,83815,12
1773,63.00999832,72944,13
4331,64.22000122,80310,14
3760,57.88999939,62195,15
3450,46.72000122,52508,17
3978,62,116507,13
4273,67.55000305,62691,12
240,56.59999847,58422,12
3582,60.93000031,90823,12
2370,60.22000122,92980,12
2447,67.91999817,59591,16
4237,66.62000275,79788,13
3696,59.43999863,92992,16
3709,60.75999832,69540,12
1071,41.72000122,100358,13
3889,59.61999893,58774,12
2490,54.34999847,70374,12
287,63.00999832,90322,15
3608,63.27000046,116121,16
4188,51.24000168,70289,17
2755,58.59999847,72119,14
229,63.74000168,81833,14
1243,39.40999985,90676,12
3429,44.15999985,115635,16
834,59.88999939,81743,17
1694,45.77999878,55274,16
37,63.66999817,50637,16
4550,58.41999817,54027,13
4331,66.51999664,90242,15
1723,68.45999908,58659,17
2290,63.83000183,81080,13
1451,39.68999863,83968,12
2226,51.77000046,67415,13
3241,45.63999939,102230,12
1499,42.02000046,92435,13
4691,60.68999863,69713,15
1015,55.15999985,108750,16
541,60.27000046,73475,16
210,52.13000107,93750,12
944,56.95000076,98258,12
4230,56.40999985,105598,13
3947,61.25,83053,12
3655,48.25,116356,12
1427,50.16999817,99564,16
3617,39.99000168,71459,12
211,44.27999878,80090,13
2440,57.68999863,70664,17
2504,53.83000183,107288,14
258,54.63999939,106908,16
20,57.61999893,104686,16
2141,55.91999817,67159,15
3209,63.66999817,78977,17
998,67.91999817,110181,17
2567,68.66000366,107030,16
1553,64.19000244,110702,16
535,63.29000092,53601,15
719,68.30000305,99564,16
3736,59.41999817,96254,17
42,64.86000061,114961,16
189,60.52000046,100367,16
3315,61.61000061,97504,16
3781,67.31999969,68083,16
2539,61.93000031,91229,16
2686,69.95999908,116020,17
1839,69.76000214,94933,16
698,62.66999817,88455,16
265,63.09000015,62961,15
2648,65.63999939,98338,15
558,63.56999969,67427,15
1927,69.54000092,90592,17
3329,62.59999847,94153,16
3148,63.38000107,101122,16
2344,53.54999924,82753,15
2722,59.27999878,85489,17
3935,63.38999939,66185,17
833,68.63999939,70835,14
1129,59.09999847,101888,16
901,63.29000092,110470,16
41,59.00999832,63885,16
2768,58.56999969,97099,16
3547,68.58000183,92872,17
4046,57.77999878,107310,16
3940,59.84999847,117422,16
3718,70.09999847,88408,16
3663,56.25999832,118798,17
1477,63.75,90505,15
4321,63.63000107,82193,13
4236,58.79000092,110857,12
612,56.79000092,67849,12
471,42.08000183,87477,12
1864,58.18999863,114087,12
2610,51.59999847,61260,18
2884,54.06000137,84661,16
4604,49.52000046,65954,12
4429,36.15000153,72383,12
1856,61.61000061,66785,16
2424,52.06999969,78234,12
4719,66.18000031,99372,16
1890,62.56999969,97226,15
533,51.93000031,91216,16
3519,66.20999908,72359,15
1125,62.52000046,78946,16
1984,58.04999924,72792,16
773,56.43000031,93083,16
182,54.47000122,99883,14
1989,54.45999908,71055,15
2808,55.88000107,61357,15
3079,52.88999939,83249,16
3266,58.54000092,92199,16
3849,52.81000137,80742,16
1528,55.38000107,67034,13
2236,64.83000183,59039,16
313,60.18000031,60131,16
4098,58.81000137,56543,16
939,55.24000168,81368,13
286,49.61999893,108743,12
1785,55.81999969,61794,16
3728,60.63000107,108346,12
1891,55.79999924,55978,16
1630,58,74172,16
1558,63.34999847,107161,17
1654,47.72000122,118775,14
3790,57.31000137,50178,14
3464,49.68999863,90103,15
3809,66.88999939,87883,16
3228,65.79000092,79507,17
1572,66.25,93903,12
4545,51.15000153,107617,12
1031,63.27999878,94410,17
3446,67.70999908,87027,16
3278,52.86000061,88384,14
3039,61.06999969,53901,17
4620,65.48999786,60656,17
1538,49.09000015,107644,15
3138,55.31999969,98798,16
1020,69.95999908,53666,12
1491,62.84999847,89340,16
2780,58.63000107,99089,12
737,62.65999985,114583,16
3744,63.45999908,117166,17
4188,54.97000122,98683,17
1762,51.83000183,85685,12
2807,65.90000153,104276,16
359,49.31000137,116869,15
2755,62.81999969,93423,15
716,53.34000015,55924,16
1752,43.99000168,92603,14
855,65.26999664,88995,15
2685,58.86999893,110029,14
2428,58.33000183,105386,14
4708,60.68999863,98041,16
2678,65.51000214,77559,17
3993,67.98999786,117654,14
4109,62.11000061,54125,15
4317,55.00999832,109344,14
4050,45.15999985,57125,13
2327,54.04999924,112639,12
3170,41.68999863,76115,12
948,65.47000122,79400,16
2494,52.68000031,76257,16
2190,50.18999863,95454,15
2852,43.93999863,98927,12
252,54.40000153,84428,12
3382,58.40000153,56617,14
3811,60.13999939,104581,16
3490,46.70999908,74651,16
2024,57.29000092,75747,16
2373,59.52999878,112793,17
1678,56.88000107,112282,12
2967,36.36999893,78037,12
1518,53.90000153,50397,16
532,41.00999832,85282,12
977,43.25,112236,16
3148,54.06999969,105009,16
4204,42.52000046,85504,12
1652,44.84000015,93584,12
3431,58.81999969,118791,13
3824,56.13999939,84090,12
7,61.04999924,69638,16
2218,61.18000031,68033,16
2226,55.79000092,82013,14
4412,60.18999863,64815,13
4462,60.88999939,72477,16
2209,62.52999878,107960,17
878,48.33000183,61875,12
3269,64.83000183,70951,17
2771,57,61774,14
1750,54.47999954,89775,15
4161,41.83000183,68685,12
3377,49.95999908,102261,16
4120,56.93000031,84076,17
3420,57.20000076,71917,13
690,53.74000168,55440,15
1853,63.16999817,86695,16
1502,65.19000244,112712,15
4386,61.25999832,114006,15
447,58.70000076,70918,16
1402,43.08000183,95153,12
388,64.30999756,93370,17
2205,43.16999817,65222,13
2871,46.63000107,90224,16
2278,59.84999847,103491,16
1640,66.30999756,104065,17
1624,54.77999878,101767,16
1134,64.51999664,72098,14
2537,49.63000107,81088,12
4118,65.19999695,92434,17
1096,50.40999985,115247,16
3638,59.09999847,59508,17
1324,64.26999664,92193,15
727,56.11999893,109173,16
4585,69.76000214,63090,16
907,57.04999924,92022,15
1937,52.83000183,55273,15
34,59.11000061,71956,16
4710,46.95000076,88440,15
455,47.47000122,55073,12
1158,55.06999969,96896,14
1103,61.77000046,79402,12
1343,54.04000092,80597,16
1811,62.56999969,72558,16
4583,61.29000092,90015,12
3849,40.25999832,99554,12
431,56.72999954,87838,15
3438,48.66999817,65203,12
1767,36.97999954,82239,13
1060,45.18000031,91968,12
2851,61.16999817,82389,16
2858,65.79000092,67839,17
1102,45.75,67396,13
2209,53.84000015,96764,13
839,57.58000183,92503,15
1717,57.75999832,114095,12
3770,65.12000275,113721,17
4526,50.11999893,67970,16
2045,46.86999893,68888,15
2839,59.04999924,107097,12
4012,51.40999985,84182,12
3340,56.77000046,52180,14
3894,48.49000168,112298,15
334,50.91999817,79511,16
4690,60.16999817,118811,16
512,60.33000183,56857,16
3654,47.93000031,115766,16
2180,58.22999954,95713,16
2441,38.68999863,85453,16
921,53.84999847,95680,16
2911,59.59999847,118887,12
2797,41.11999893,52996,16
1343,45.90000153,104120,12
2141,57.00999832,101038,16
3811,54.79999924,52617,17
415,46.95000076,67562,16
2627,60.54999924,101006,15
855,42.90000153,86210,13
4212,49.77000046,81361,14
386,49.02999878,94508,15
2748,59.43999863,111411,16
4095,61.97999954,111836,14
3531,47.15000153,64522,15
1200,55.25,69264,13
412,53.15999985,96041,14
1143,41.99000168,63099,12
2051,55.40999985,102407,16
2072,65.58999634,70788,16
2260,52.25999832,52719,14
2786,52.65999985,65514,17
3863,56.02000046,51147,16
76,54.59999847,94389,13
3276,51.04999924,75159,16
1078,47.25999832,58343,15
3761,62.72000122,108375,16
2665,47.16999817,74320,15
977,59.22999954,72358,15
2070,47.81000137,75571,16
2810,58,75534,13
2475,56.58000183,83236,16
2607,43.02999878,116196,12
3415,52.13000107,94839,15
212,61.25999832,104195,15
1240,57.27999878,117196,17
328,61.72000122,71079,16
4276,58.79000092,55023,17
1069,55.52999878,52220,16
2156,47.56000137,91263,12
1920,57.36000061,97900,18
2799,52.61000061,93015,14
591,55.5,61500,17
2984,64.19999695,51737,16
1404,60.83000183,55166,18
1755,56.56000137,99876,17
1127,40.43000031,61850,14
3094,51.40999985,116732,15
4093,64.16000366,93011,18
2312,41.81000137,55829,12
545,50.97000122,65877,12
436,43.74000168,57214,14
2379,48.34999847,50733,12
4300,51.43999863,82512,14
4402,56.09000015,106910,13
3173,45,75693,12
4076,47.65000153,105725,13
1646,61.34999847,79593,16
309,33.58000183,106630,12
2305,40.29000092,89472,13
783,46.63999939,91001,12
1510,44.5,111190,12
2819,66.52999878,100749,16
1376,49.90999985,79858,12
1531,37.25,90093,14
1146,57.68999863,105576,12
1109,62.22999954,99968,15
3949,50.36999893,67827,12
3833,56.31999969,101821,18
2078,44.09999847,99373,12
309,40.36999893,59532,13
1317,56.40000153,70472,12
1657,57.84999847,83371,16
765,45.38999939,114859,14
4057,67.5,54004,15
3254,48.45999908,71064,16
3813,54.88000107,88232,12
4072,64.55000305,66097,16
1375,54.20000076,64262,12
4103,69.76000214,118762,16
2058,66.38999939,95844,16
2628,46.58000183,86398,13
3781,59.5,91472,12
1006,59.13000107,111854,16
4638,59.31999969,62303,15
2629,57.04999924,76091,13
4596,36.65999985,67531,12
3648,53.34999847,61039,12
2641,55.93999863,116143,15
3375,45.68999863,105752,14
3405,63.59000015,63551,16
1832,57.93999863,56444,13
2106,54.99000168,80065,14
504,49.54999924,75858,17
2187,62.04999924,57150,17
3485,50.33000183,94068,14
861,57.22000122,118589,12
1539,50.59000015,119440,16
2823,55.81999969,115705,12
4552,50.91999817,63959,12
1603,62.56000137,72765,16
2319,54.91999817,109424,16
2146,53.52000046,56301,16
4225,58.68000031,53744,16
2171,48.56999969,116579,12
3783,56.79999924,107392,13
3469,46.95999908,83928,13
399,54.33000183,117131,16
1813,50.95999908,85263,13
2960,51.63999939,84974,13
673,58.90999985,87350,15
2049,60.15999985,87718,13
907,45.88000107,113537,14
746,43.00999832,63450,16
2862,45.43000031,97308,12
3485,57.58000183,103809,13
2155,61.38999939,81801,18
727,57.90999985,101086,13
4312,68.66000366,103995,16
1856,66.30999756,60004,13
1738,59.47000122,100460,16
2934,58.70999908,101378,17
799,53.06000137,90280,15
1648,46.72999954,106088,16
2769,56.59000015,106951,16
686,55.86999893,118763,15
3436,48.52000046,53870,15
2531,61.25999832,83199,15
1368,49.70000076,56575,12
809,52.31999969,111347,17
2313,39.84999847,75497,15
1333,54.36999893,81370,13
272,44.15999985,66992,15
3257,51.86999893,92980,12
3637,52.06999969,111276,14
2991,55.58000183,111363,16
2990,51.34999847,67141,17
3462,59.25,89355,13
3731,39.95999908,105703,13
153,41.66999817,97225,15
2613,38.84000015,94508,14
2743,46.61000061,84970,13
57,41.08000183,87162,15
3032,51.61000061,114180,15
4506,54.74000168,59902,16
3446,51.84000015,109541,16
1470,56.18000031,60500,13
1545,63.15999985,59360,17
2267,60.29999924,96464,16
2677,57.16999817,103933,14
3591,48.52000046,51039,16
2639,44.29999924,60450,15
2212,47.45999908,79234,14
836,55.47999954,116855,12
2757,53.95000076,111427,15
2297,42.90999985,59548,16
4551,43.97000122,113546,14
3968,53.79999924,74399,16
1618,53.88000107,86938,15
4570,57.99000168,76539,13
720,42.83000183,74495,15
2797,42.99000168,85043,12
4482,39.74000168,76222,15
3407,53.31000137,107851,12
541,36.22999954,56031,13
3546,52.04000092,62962,14
2493,47.74000168,63090,16
2553,57.27999878,112832,12
2091,48.38999939,86611,13
1408,60.24000168,52415,12
2310,51.47000122,90700,13
1115,51.24000168,60960,16
2706,60.66999817,58970,15
4484,61.38999939,75561,16
1418,53.13000107,102460,15
203,57.13000107,78800,17
503,61.43000031,54412,16
42,57.77999878,55343,13
3340,68.86000061,74110,16
1440,54.75,86013,16
1925,60.56000137,56934,17
1860,53.84999847,84069,13
340,49.75,78787,14
2693,43.65000153,94769,14
459,53.27000046,89755,17
3379,64.38999939,66967,17
2582,53.40999985,101393,17
3228,59.54999924,56701,17
4286,51.11999893,66134,14
4571,51.33000183,118353,14
2436,50.43000031,50285,16
238,49.00999832,105953,17
1903,52.29999924,57937,15
1068,63.20999908,66058,16
3138,55.34999847,103235,17
160,58.47000122,76013,17
3979,65.84999847,89149,16
2853,61,67549,18
2462,60.72000122,60642,16
1529,58.29000092,81865,16
1061,56.54000092,117446,17
4659,51.06999969,98499,14
97,57.13999939,62304,14
1206,54.84000015,67451,16
896,58.34999847,115070,16
970,57.72000122,111754,14
148,60.72999954,64473,16
1107,52.54999924,81679,13
149,58.70999908,110551,14
4316,52.88000107,71358,16
918,52.31000137,71584,13
3887,64.12999725,104057,16
2199,42.13999939,75297,12
3494,55.79000092,62829,15
3427,51.61000061,51881,14
2801,57.84999847,113621,16
1295,61.29000092,53771,16
2090,52.27999878,86992,15
4664,55.52999878,58187,16
2749,40.99000168,82071,15
371,54.08000183,52810,12
1187,62.93000031,110557,16
3652,50.5,114255,16
4538,49.97000122,83986,14
3879,55.45000076,74742,12
116,52.93999863,112165,16
1042,56.84000015,113562,16
2959,55.45000076,93585,17
2046,48.88999939,80133,13
3659,56.97000122,97829,16
957,49.43000031,70973,13
2674,49.88000107,78878,13
1979,59.70999908,119490,14
3343,48.61000061,104628,13
3996,47.02000046,78478,16
583,48.61999893,69994,16
3015,61.11999893,68803,16
1321,61.90000153,66106,17
2683,48.86000061,114158,13
4091,56.02999878,119221,14
3481,53.70999908,51660,17
2851,55.86999893,57122,16
3111,54.22000122,58702,13
1346,65.12999725,85613,16
267,58.79999924,80616,13
959,62.97000122,69841,13
4304,58.93999863,96111,15
2310,53.90999985,87172,12
3575,48.25,82713,12
1736,63.11999893,66275,15
1587,46.88999939,64744,13
3893,46.66999817,68268,13
446,56.65999985,118394,13
854,45.91999817,76075,12
1361,44.31000137,71602,12
3032,49.34999847,119494,16
2907,45.31000137,89596,14
4572,67.40000153,61341,14
2712,47.88000107,66594,12
2749,38.90999985,61220,14
4222,48.09999847,101579,12
23,43.63999939,82942,12
1553,40.36000061,104654,12
838,50.77999878,100976,14
735,60.04999924,103942,12
1653,45.38999939,105247,14
2245,63.13000107,91833,15
997,49.04999924,98243,15
4145,51.70999908,79412,12
4651,58.72000122,118255,16
2569,53.58000183,96949,12
4318,50.25,58501,12
3604,50.86000061,74298,13
4080,43.16999817,97918,13
2624,68.22000122,83017,16
190,46.33000183,101191,12
1542,54.25999832,51969,12
700,57.90000153,76921,16
1949,56.95999908,62542,12
4260,58,53840,12
1220,43.61000061,100419,13
2131,57.38000107,109326,15
4544,53.56000137,87743,15
2523,54.68000031,86908,14
1837,43.63000107,116835,14
320,58.88000107,73371,12
2197,55.09000015,101008,14
3475,41.20000076,80744,12
4522,36.06999969,116135,12
127,54.31000137,67227,12
3676,42.45999908,112284,13
4653,58.54999924,77796,14
965,58.84000015,66683,15
713,40.38000107,112732,12
3976,45.83000183,108659,13
537,60.34999847,69445,16
492,46.22000122,114835,12
2619,56.86000061,62068,15
2538,53.24000168,107196,12
1595,45.68999863,107883,14
446,49.90000153,100538,14
3348,56.06999969,71929,14
365,61.15999985,55017,16
981,46.06000137,119140,13
1634,45.86999893,69078,16
3206,34.47999954,98984,12
1337,60.79000092,80799,13
1394,50.00999832,103736,14
4553,54.06000137,58988,15
927,57.70000076,89472,12
554,46.93999863,59155,12
2744,37.20000076,116532,13
4376,41.36999893,113358,13
84,32.75999832,104388,13
3863,54.88999939,73925,14
315,34.77999878,67045,13
1611,38.09999847,71132,14
1766,62.33000183,80074,14
3549,46.93999863,78074,13
3330,41.54000092,86041,12
3530,61.45000076,106540,13
1980,42.83000183,102085,13
4597,45.79999924,96830,12
2157,40.31999969,93218,12
3687,60.31999969,58523,17
1382,38.02000046,117885,12
19,63.91999817,86750,12
1535,61.25,114746,12
2643,43.97999954,88007,15
3538,44.04999924,71396,13
246,47.27000046,76677,13
643,46.45999908,57818,12
2178,39.20999908,108889,13
1762,52.41999817,89480,12
1042,51.75,107028,14
946,45.83000183,112652,12
3872,50.77000046,79025,12
441,39.40999985,67220,13
3709,46.56000137,91481,12
1379,50.99000168,80190,17
1231,40.77000046,109896,12
4668,45.74000168,115380,12
3665,49.18000031,89969,13
4630,51.97999954,106378,12
158,45.95999908,78356,14
2012,50.15000153,79534,14
1788,53.24000168,63915,16
4703,64.43000031,91099,17
3077,44.09999847,60743,12
1272,48.15999985,106258,14
3396,45.09999847,93839,12
1122,41.20000076,101836,12
3097,47.61000061,68640,12
215,62.25999832,107257,16
2892,44.72999954,65882,12
4600,46.09000015,68723,12
604,49.27000046,116850,16
590,45.11000061,57583,13
3810,72.80999756,97361,12
4572,39.16999817,108997,12
3680,57.20999908,77577,16
2071,59.15999985,98964,12
4690,54.63999939,92243,15
3181,64.87999725,74840,18
514,51.84999847,70398,13
2893,46.13999939,113893,12
3079,36.08000183,65393,13
4637,62.47000122,99328,16
1201,44.63999939,75422,12
1477,40.52999878,60399,12
1875,37.75,69597,12
3509,41.79999924,80537,12
2065,48.56000137,87039,12
836,67.56999969,81408,16
23,44.47999954,61671,14
333,62.59000015,103985,12
4617,56.86999893,67820,15
4562,34,86245,14
3807,41.29000092,113535,12
1584,60.49000168,78279,16
4518,65.91999817,56496,16
2174,61.41999817,115204,16
1846,48.09000015,80779,14
4233,54.75,118345,16
1853,53.63000107,60512,14
1141,59.50999832,91123,13
4496,51.25,85226,12
4248,61.09999847,84681,15
3818,42.50999832,112370,16
2788,63.11000061,54648,12
2708,62.24000168,58972,17
4054,47.04999924,55970,14
2740,54.47999954,79923,14
3518,58.84000015,82272,13
250,41.63999939,105778,12
1420,66.83000183,75811,14
1881,39.84999847,63892,12
1014,46.27999878,78319,16
2971,59.38999939,51029,16
2579,42.56999969,82589,13
1807,57.83000183,101163,12
179,46.13999939,83877,12
4585,55.70000076,64232,12
2343,41.88000107,54358,15
848,37.02999878,119935,12
3351,44.43999863,117099,12
2720,64.59999847,87757,17
2121,58.93000031,68164,16
2154,61.90999985,102464,12
113,59.47000122,100496,17
1681,59.59999847,92624,16
282,53.90000153,115517,14
3323,38.34999847,53002,12
1166,47.20999908,101684,14
3862,49.72999954,86315,12
4717,44.18000031,62661,12
1131,59.54999924,62578,12
3475,48.11000061,104565,12
3628,49.47000122,78977,16
1420,45.90000153,115900,12
2802,46.77999878,58536,13
3528,50.58000183,58190,12
4159,52.58000183,62995,13
888,43.40000153,78581,14
845,62.56999969,85149,15
856,57.59999847,50414,12
3446,47.83000183,86657,12
3718,45.56000137,107337,12
1883,45.22000122,72246,12
3907,43.13999939,63088,12
913,61.47999954,75612,16
1558,52.06000137,70856,12
3465,57.61000061,81597,17
378,58.93000031,74797,16
983,57.52999878,65961,12
2243,59.95999908,54886,16
2204,53.54999924,65793,14
1402,50.86999893,86162,13
4242,58.65000153,110150,13
3043,45.77000046,112179,12
4599,51.75999832,71530,16
2419,45.52000046,81337,16
307,46.86999893,61361,16
3881,58.24000168,105891,15
1307,53.25,78567,18
4018,56,117720,18
4220,57.38000107,73817,16
3680,55.18999863,79373,14
3922,58.02000046,77205,17
4136,37.83000183,93918,14
1661,47.93999863,105281,12
2363,42.79000092,104423,12
4370,39.79000092,90835,15
4302,43.63999939,83747,13
3177,49.54999924,74152,12
2280,60.56999969,73875,12
1336,59.88999939,76066,13
3338,64.22000122,51420,14
2717,58.81999969,56814,16
3136,70.69999695,72950,17
3061,43.90000153,71048,13
4155,54.20999908,50235,16
2934,45.31000137,61333,12
4576,49.06000137,86914,15
195,36.61000061,72885,12
938,57.52000046,113805,14
1393,57.25,81293,13
3998,53.68000031,110556,13
2916,51.04999924,57571,16
938,63.18999863,115381,12
3774,48.47999954,98341,16
3386,36.95000076,97482,12
2468,39.99000168,90516,14
2354,52.88999939,116981,15
3118,47.86000061,104078,12
4439,49.22000122,64554,15
1732,49.06999969,82604,14
4571,55.5,105864,12
2078,49.74000168,91112,15
3678,43.65999985,58680,12
787,52.54999924,105806,16
495,55.31000137,51437,13
3482,49.90999985,89496,14
4095,59.33000183,119839,17
2749,58.16999817,113571,14
118,47.45000076,50939,12
3136,58.59999847,68358,14
3770,58,85522,17
2009,57.18999863,114667,13
4678,52.84000015,97081,15
3657,43.34999847,73309,12
4039,49.27000046,107783,13
658,50.15000153,64764,15
3750,45.70999908,115522,12
522,35.27000046,88157,12
1477,53.16999817,54777,17
4311,63.06999969,107843,16
963,45.5,94252,12
3464,61.52999878,84614,17
2102,45.31999969,114056,12
2871,66.34999847,89497,16
993,60.93999863,90998,16
2525,47.84000015,56012,12
407,58.65999985,84956,16
2720,59.09999847,106399,16
663,60.40999985,98385,17
3406,46.20999908,110578,13
3069,51.61000061,82166,12
2777,51.84999847,50544,15
2829,51.38999939,99965,15
2519,56.84000015,106490,12
2299,46.93999863,92004,12
4352,41.45000076,73438,12
3279,51.24000168,113253,13
814,50.47000122,64897,12
4130,48.81999969,117080,17
2965,53.25999832,94155,16
1448,55.54000092,58612,13
4575,62.84999847,118100,14
876,57.45999908,63802,15
2654,48.70000076,96093,14
4548,61.25999832,55289,16
4340,51.45000076,88395,14
2502,37.70999908,60749,13
2748,46.99000168,70397,15
1972,51.34000015,77953,14
3561,53.59999847,98574,14
3393,48.97000122,54054,16
3310,45.47000122,59295,13
1446,63.04999924,108911,14
2155,61.15000153,57633,16
2184,40.29999924,78887,15
2973,67.58000183,110111,16
4375,58.54999924,82623,15
233,44.84999847,115178,16
